,label,track_id,artist_id,artist_name,artist_popularity,artist_followers,artist_genres,instrumentalness,duration_ms,time_signature,acousticness,speechiness,energy,loudness,tempo,key,valence,danceability,liveness,track_name
0,1,6qNeBtFhG5Ir3VsotFCNrU,3SEw2qamdOWyVZtzKxWTTg,The YellowHeads,0.28,0.0001239155868452927,german dark minimal techno,0.861,0.11976326568806238,0.75,0.005,0.0592,0.704,0.8268881832615105,0.5013181974909159,0.5454545454545454,0.506,0.773,0.0864,Abbey
1,1,6w51zi8L7yqelzUiFKwDEC,7ANeFdhioipksT9lqg0Ay6,Ego Ella May,0.29,5.051851590503576e-05,uk contemporary r&b,0.0,0.04776711564233301,0.75,0.766,0.274,0.625,0.7747599606864746,0.24734371270190703,0.2727272727272727,0.448,0.389,0.102,How Far
2,1,5dL5SXXo2BGjv1VvliGcpV,4qobOrZpdUri80gScwsHfs,Bondax,0.5,0.0022293378258149664,"future garage,nu disco,tropical house,vapor soul",0.824,0.10668946264396947,0.75,0.0592,0.0574,0.75,0.8093105012474484,0.5225738004933295,0.7272727272727273,0.827,0.813,0.0598,Neo Seoul - Extended Mix
3,1,7nH296F1YguSTuJZ7VXMu8,7GaxyUddsPok8BuhxN6OUW,James Brown,0.67,0.029891534460877087,"funk,motown,soul",0.418,0.0885213769379273,0.75,0.0434,0.0478,0.905,0.8600022680880017,0.45647295971142887,0.18181818181818182,0.756,0.794,0.14,Since You Been Gone
4,1,1XRW0FW61bznuK3XDKFiKv,45QpZznbXYo3nWy0TIhvgv,Max Romeo,0.52,0.0012698431290568814,"dub,reggae,rock steady,roots reggae",0.0,0.053055789803191145,0.75,0.183,0.251,0.623,0.8721365388977091,0.6316844813410074,0.18181818181818182,0.735,0.818,0.0829,Chase The Devil
5,1,6KsPQBR6qHXn60g6VDP6Oi,5Y99HxXDOgGQ6diwjV7HDj,Alla Rakha,0.27,5.4613324922786065e-05,"hindustani classical,hindustani instrumental,indian classical",0.761,0.2595897949476034,0.75,0.728,0.0989,0.911,0.7480910259318061,0.6039254170755644,0.7272727272727273,0.846,0.488,0.316,Jugalbandi in Teen Taal
6,1,3bJduZ80H4n44pqMKX8GaM,1qo9Fb4nYgez0Hpfi2RuiV,Dark Sky,0.46,0.0004198845735236172,"bass music,float house,future garage,microhouse,wonky",0.722,0.08432747782321626,0.75,0.105,0.0344,0.561,0.761869660542829,0.4856271384239982,0.09090909090909091,0.283,0.622,0.271,Voices
7,1,6muG7Eja1J7DBTCBnNOTLH,1TIbqr0x8HoKzKBNtNN8wf,⣎⡇ꉺლ༽இ•̛)ྀ◞ ༎ຶ ༽ৣৢ؞ৢ؞ؖ ꉺლ,0.32,0.0004529049229865223,experimental electronic,0.0203,0.08471904579952835,0.5,0.123,0.0416,0.624,0.7408898465260452,0.4693684852664245,0.36363636363636365,0.0483,0.685,0.118,҉.·.·* ́ ̈.·*:・✧๑ඕั ҉
8,1,41NLXDvpJlXHFr5DpfhZqz,3jQ8hpdQo3TCEnb5gmOtH5,Erol Alkan,0.41000000000000003,0.000470355475370307,,0.917,0.12438410200596432,0.75,0.0779,0.0463,0.79,0.807590534512739,0.4800360714001539,0.7272727272727273,0.0369,0.717,0.1,Spectrum
9,1,43AFjjpou0fSv1IVayDrIe,1jrRLqDsOOKIagQXYPq2Iv,SHEE,0.2,7.999161802116878e-06,,0.454,0.09612910269106903,0.75,0.0246,0.0905,0.794,0.7990852045059348,0.4957483489377503,0.7272727272727273,0.392,0.578,0.145,Am I Just Living
10,1,1VpQ0viuGKwIUcdfdQNBwW,7JFO7bnWWApOFvTMS3NFgh,Anchorsong,0.36,0.00018329031760267215,indie jazz,0.609,0.08946826962602196,0.75,0.124,0.0571,0.587,0.7377901262568987,0.49065061135718646,1.0,0.861,0.797,0.965,Testimony - Letherette Remix
11,1,045jKlCot2zsGhld5CrD2K,0qVSNwP5yntLl2vQnFixAx,Rory No-Mates,0.07,1.4998428378969146e-06,,0.907,0.09452885404818906,0.75,0.00455,0.139,0.485,0.7674642776139714,0.469458663766809,0.18181818181818182,0.584,0.811,0.0889,Hard Liquor
12,1,3oBpnSw068uOanWrP0v1NW,4TrraAsitQKl821DQY42cZ,Sigrid,0.75,0.007443410513103139,"dance pop,electropop,norwegian pop,pop",0.482,0.06466887162697331,0.75,0.00247,0.0807,0.534,0.7965525062372419,0.5119380420656181,0.6363636363636364,0.0814,0.834,0.113,Sucker Punch - Four Tet Remix
13,1,2Sjb9Ns7Aj2GbHDpDe0wOX,6BDLwOIauGwERNYxaOciyq,Marquis Hawkes,0.41000000000000003,0.00016124500858850482,"chicago house,deep house,deep soul house,disco house,float house,minimal tech house,tech house",0.839,0.11111924943715586,0.75,5.57e-06,0.0718,0.877,0.848397217812051,0.5065220274248734,0.18181818181818182,0.0356,0.722,0.073,Sweet Temptation
14,1,2RTMAscRZBum7QS2dWHI5c,0AEi1DK5ehyvkZzOUlqEVz,Tiger & Woods,0.36,0.00026868613124610445,"italian electronica,nu disco",0.396,0.11240869448006124,0.75,0.0171,0.17,0.571,0.8449761850759809,0.4482348884704135,1.0,0.637,0.934,0.0548,Ginger & Fred
15,1,1tnWRkUWav9cSYj9tOCQEI,0g3NiCRhEv7M4SEDMrpItN,Totally Enormous Extinct Dinosaurs,0.5,0.0029086237892072308,"alternative dance,dance-punk,indietronica,new rave,nu disco,oxford indie",0.309,0.1073506165385391,0.75,0.000539,0.0424,0.902,0.9030959401224767,0.5013553298146036,0.0,0.0341,0.616,0.304,Energy Fantasy
16,1,7nkQKkwybFY2zPdHF9xWxR,08jywfUS0hp8XYlYs0cvz8,Rampa,0.51,0.0004223366975284328,"afro house,deep disco house,deep euro house,deep melodic euro house,microhouse,minimal tech house,minimal techno,tech house",0.888,0.15751921913658984,0.75,0.0587,0.0396,0.666,0.7330460421864368,0.4694374452961303,0.6363636363636364,0.0683,0.599,0.118,Muyè - Black Coffee Remix
17,1,7bCKtwq1Xwve3NLFehRMQY,1JV4iC1UhplRE8RFr8Q9n9,Paradis,0.53,0.0013152193266605563,"french indie pop,french indietronica,nu disco",0.62,0.06844725195032045,0.75,0.11,0.096,0.839,0.8356581235351931,0.42171180012200626,1.0,0.58,0.79,0.123,Mieux Que Tout
18,1,4X4kchb1CBCRqNKOkJda3T,0sklgkoO5JeS7YNhHS5EmH,Calibre,0.5,0.0008850977305925634,"drum and bass,drumfunk,jungle,liquid funk,neurofunk,uk garage",0.274,0.0810102899385411,0.75,0.0011,0.224,0.622,0.8060028729114689,0.2969047555897409,0.6363636363636364,0.0863,0.7,0.293,Start Again - Original Mix
19,1,2P2ihKmRnY4FA6MMlkOl0t,4p8fvQcLMWToTpmezUb8T5,Finn,0.44,4.563807492457755e-05,,0.454,0.03889194617639163,0.75,0.0122,0.0897,0.681,0.8390980570046117,0.4907142667692227,0.09090909090909091,0.632,0.793,0.0807,Sometimes The Going Gets A Little Tough - Ferreck Dawn & Robosonic Remix
20,1,6meb01LoSemujL2bD1gNXy,30Y7JOpiNgAGEhnkYPdI1P,Talvin Singh,0.34,0.0004098380072126252,world fusion,0.826,0.0725244604661163,1.0,0.00733,0.0637,0.977,0.889865426778559,0.39974007373418563,0.5454545454545454,0.331,0.302,0.128,Butterfly - Bass Flo Remix
21,1,2ySqoScoL7uRzR9xeWcWXN,1VSblGhx4EHbS6Zmw3rGk8,Echo Knight,0.03,1.2165391907386085e-05,,0.594,0.07525011891858173,0.75,0.00552,0.081,0.979,0.9074053073259242,0.5489536641646554,0.09090909090909091,0.464,0.639,0.864,Xscape
22,1,5NxIGscDRyOZTXzOZ9Uhcc,0GH3NHvWddE49Egn2D5aRg,Brame & Hamo,0.41000000000000003,0.00013872355899087813,"deep house,deep soul house,disco house,float house",0.811,0.10282419099159718,0.75,0.000147,0.0378,0.73,0.8232592424586074,0.5225897143463385,0.8181818181818182,0.229,0.632,0.0816,Club Orange
23,1,0zRjEgco7dIbKrLkiS49O9,3KtaBB3asBs44O4h3xx2V0,Hammer,0.38,8.196760144252504e-05,,0.937,0.09794769364790966,0.75,0.00144,0.0542,0.494,0.7813941180917819,0.5119804790069756,0.7272727272727273,0.207,0.798,0.0484,Electric Fields
24,1,7BzrK9gZ8IOK3LK9PH2Y1F,5B9vWdtlNqK2UKM6MdE0WN,Kiwi,0.33,5.058993699255466e-05,,0.939,0.09844898977690096,0.75,0.0707,0.0508,0.924,0.8265101685945414,0.4959923613505557,0.6363636363636364,0.0665,0.771,0.073,Oooh - Hammer Remix
25,1,5veNZCICsWMKLzykjlWurt,6P86FLVAK4sxu8OhyQJBvH,Kaitlyn Aurelia Smith,0.43,0.0006614783055708853,"ambient,art pop,chamber psych,drone,electra,experimental ambient,experimental pop,fluxwork,fourth world,freak folk",0.892,0.1341524140750585,0.0,0.108,0.0431,0.662,0.7961177893702275,0.46944805453146965,0.5454545454545454,0.731,0.662,0.097,I Will Make Room for You - Four Tet Remix
26,1,3sPWp1BsnE83jaDaHz0eVN,2BRIfQ1ys3QiaQTD3uIjf8,Fold,0.23,2.433078381477217e-05,,0.83,0.10999272563617266,0.75,0.000153,0.11,0.876,0.7797119528237695,0.5331459035090046,0.7272727272727273,0.182,0.794,0.129,Lenny's Jam
27,1,2m2ss3tGqy4b7euN7aVm5Q,67tocPg0kong7iBiBWQiFH,TEE MANGO,0.29,3.821028182261187e-05,,0.185,0.09172855817207382,0.75,0.173,0.133,0.63,0.8353557118016178,0.4850064981566454,0.8181818181818182,0.938,0.847,0.267,This Is Where I'll Stay (With U)
28,1,5GOYSK6UMXF3rG6sYUoJ2j,5WC39BbxTknN8rIumMiVh9,Young Romantic,0.38,1.0356057690240601e-05,,0.0268,0.04807959022940425,0.75,0.00578,0.0617,0.793,0.8459023210100551,0.4905020820624354,0.18181818181818182,0.895,0.791,0.25,Move (Time To Get Loose)
29,1,6ueAbEh6yBso6QCjrqHuTI,5wZOrGWdg4hq7KIRMupJdI,Lone,0.46,0.0011089076118476252,"bass music,deep house,downtempo,electronic,float house,fluxwork,future garage,intelligent dance music,lo-fi house,microhouse,vaporwave,wonky",0.836,0.1276074361153783,0.75,4.27e-05,0.0359,0.849,0.8227111211915021,0.5224358804339178,0.9090909090909092,0.328,0.654,0.111,Hyper Seconds
30,1,5dcVxYeMld130Ink6Kzy0A,6mn2bA8ndJUuJVJE8WMvbK,Stefano Ritteri,0.21,9.760881960916428e-06,,0.0364,0.10156482371643127,0.75,0.0643,0.0602,0.91,0.8443524608754819,0.4854149537172109,0.5454545454545454,0.833,0.821,0.19,Partylife
31,1,6ERdPHlTmbSsNvSn7XlkzK,6pJY5At9SiMpAOBrw9YosS,Folamour,0.52,0.00044331069022981664,"chicago house,deep house,disco house,float house,lo-fi house",0.24,0.16524140750585126,0.75,0.0369,0.0793,0.686,0.8171732063204051,0.4721374956899982,0.6363636363636364,0.341,0.865,0.0813,Devoted To U
32,1,7GkVQ8u2hJ1xMTSTqVZj2M,27cAR2QA0zM5v0KL9JNWwe,Adelphi Music Factory,0.48,1.4522287795509808e-05,house,0.00116,0.0465322561779178,0.75,0.00422,0.0557,0.962,0.9120926891963408,0.5221918680211124,0.8181818181818182,0.359,0.51,0.587,Javelin (Calling Out Your Name)
33,1,2ElaXJRkdHbqvx7FIgf3mT,3bwbfpfkk1D1cHy7XZ97vF,Mark Archer,0.12,8.713372677305885e-06,acid idm,0.682,0.07293496629619027,0.75,0.00129,0.0633,0.913,0.8466772510773417,0.4959923613505557,0.6363636363636364,0.34,0.737,0.0798,It's Good
34,1,7lLJhqFgNX8UQdt7R9VXQm,2FPeVdIIXD9Wb9Kbn1Hyz6,Brookes Brothers,0.51,0.0005885573752140876,"drum and bass,jump up,jungle,liquid funk,neurofunk",0.835,0.06167084227775594,0.5,0.000166,0.0391,0.859,0.9041354804566416,0.44824549770575295,0.09090909090909091,0.0369,0.509,0.0813,Headlock
35,1,0F9Ac5xPqXI5mbAQAIAPJC,45WBMkHcnEfTXbct9NGYQx,Discrete Circuit,0.1,6.3564767891821625e-06,,0.917,0.0825016459222902,0.75,0.000175,0.0841,0.755,0.7927912603008996,0.5172055274116117,1.0,0.192,0.736,0.156,MBDC 1
36,1,73GhZu2dr1h6RdpiWFJx1j,69NjLU6rit8q9XEjL50BOj,Mint Royale,0.41000000000000003,0.00046597498200248114,"big beat,breakbeat,electronic",0.337,0.053750084941844085,0.75,0.000663,0.0462,0.935,0.8663151130263853,0.5276131872795269,0.0,0.377,0.529,0.0974,Singin' in the Rain
37,1,6qFDH5YRsAVhoQMBie2EnU,5nX11e0cLSEndLBKwcLvsG,MEL,0.24,2.5806819623496118e-05,,0.875,0.10884141552658932,0.75,0.0731,0.0811,0.919,0.8609473047554245,0.4908044452696072,0.36363636363636365,0.491,0.714,0.437,Santiago - Alex Metric & Ten Ven Remix
38,1,4cmDlTGjfUuG5lHIB1K7U5,50fez5agr7swV7x5p4FzRN,GONNO × MASUMURA,0.1,9.808496019262363e-06,,0.897,0.16245698600715405,1.0,0.00608,0.0482,0.788,0.8219739925909124,0.50658037821924,0.9090909090909092,0.281,0.311,0.192,Circuit
39,1,0TsXdSKxK3Snezeuw88RnO,3TQ2taKTip3uFICbu5aIJq,Jesse Bru,0.38,7.125443831468993e-05,,0.503,0.11975407525903087,0.75,0.108,0.158,0.482,0.7426665154607999,0.4641381322441185,0.8181818181818182,0.382,0.833,0.106,Roach Fingers
40,1,4tuD9530wQoijK2ZSSKfmM,5FMcKm7A4LRwIJnkzuKZFt,Johannes Albert,0.3,2.8592242036733246e-05,deep soul house,0.919,0.1105126811210764,0.75,0.0652,0.0515,0.932,0.8318779768655022,0.4774155902713312,0.9090909090909092,0.527,0.751,0.0853,Fountain Of Youth
41,1,7JNPieWnSb592Uh0l339p5,2ZvXaOrinJFZDexa3fWqMZ,Shit Robot,0.31,0.000397744036392758,"alternative dance,new rave",0.864,0.09984315001119563,0.75,0.0501,0.115,0.723,0.8393059650714447,0.44824549770575295,0.18181818181818182,0.297,0.801,0.108,The Life to Come - Original Mix
42,1,2iEg4pdcSkk5FrDMHHfIkI,2enNMBArUbDhmTopWMVWHr,Map.ache,0.2,3.2448980762753886e-05,,0.799,0.11841728558172075,0.75,0.000276,0.0868,0.606,0.7853443713616087,0.506628119778267,0.8181818181818182,0.609,0.825,0.0817,Thank U Again
43,1,0i5AJ2udpwZMIh2WAaVnpM,0MkFo9LEWyquVxL1YZFVkv,Tightshirt,0.21,8.046775860462813e-06,,0.89,0.10784160824710114,0.75,0.0128,0.21,0.7,0.8194412943222196,0.4698405962390261,0.9090909090909092,0.657,0.755,0.103,Rampage Funk
44,1,0ku0iU7ziBVICyvmsIfvaN,5yP54uGWok9LAIYdH7tz5p,Subjoi,0.38,7.772995024973693e-05,float house,0.00308,0.10192046547016566,0.75,0.537,0.269,0.731,0.8270393891282981,0.4748958968782325,0.4545454545454546,0.533,0.823,0.154,Love Shy - Subjoi's Tuff Jam Rework
45,1,4nECfEGYb5n87hopb4Yql0,5gb4ojamKytrOoHb7Jgjb2,Bleaker,0.0,3.047299734139763e-06,,0.765,0.08289739136634389,0.75,0.000111,0.0582,0.979,0.8609851062221213,0.5489748826353341,0.6363636363636364,0.742,0.792,0.0678,Hype (Funk)
46,1,1bvPCWaUta9eweGVJHtXg4,2exkZbmNqMKnT8LRWuxWgy,Moderat,0.62,0.009435963626763777,"alternative dance,electronic,indietronica,microhouse,minimal techno,new rave",0.897,0.08764132373369814,0.75,0.00324,0.0472,0.741,0.8243554849928176,0.4587804683977402,0.8181818181818182,0.274,0.637,0.961,Bad Kingdom - Live
47,1,1Z5B5x1vsgwmR6M4B8ndwU,5XenQ7XfcvQdfIbpLEFaKQ,GoldLink,0.73,0.010443929434918023,"alternative r&b,dmv rap,hip hop,pop rap,rap,underground hip hop",0.00872,0.07299317234672315,0.75,0.0132,0.0666,0.67,0.8485295229454902,0.4323475585497176,0.18181818181818182,0.449,0.832,0.28,Palm Trees - Motez Remix
48,1,3U8Am7iu1G8Tm2NxOH0vjJ,09IyYsqi5V7SxQHKKvu4aW,Yaleesa Hall,0.16,1.980744827190846e-05,,0.926,0.09797944240274578,0.75,0.00062,0.0491,0.788,0.7531564224691918,0.5330451157732807,0.9090909090909092,0.423,0.779,0.0733,Artin - Zenker Brothers Remix
49,1,6bKlpIYZCsbUOzHfEjcYNz,4zPK0bsftMrzNE7XydmxEh,Krankbrother,0.3,6.104122279948713e-05,,0.837,0.1531403974498509,0.75,0.00523,0.0469,0.596,0.8040182959098812,0.4853459936875051,0.4545454545454546,0.13,0.644,0.226,When You're Watching Me - Original Mix
50,1,1zO2KtBH30XYyyG5d7g3Yt,5vfEaoOBcK0Lzr07WN8KaK,Darius,0.55,0.0020510945983969633,"filter house,nu disco,vapor soul",0.297,0.04038218816874296,0.75,0.494,0.0954,0.539,0.7894458304982233,0.26759674296475083,1.0,0.173,0.445,0.0874,Aube
51,1,1dKIQHTNhivQ1tZAanwfwM,0pQnT6l8EyyRsh8vQuR8AS,Marijus Aleksa,0.06,3.547247346772068e-06,,0.88,0.13268890787625337,0.75,0.205,0.0937,0.544,0.7022000453617601,0.44793782988091135,0.5454545454545454,0.15,0.565,0.0686,Time Blur
52,1,0M2Mt7RzKZb9LNRFbNulKO,3oKRxpszQKUjjaHz388fVA,Parcels,0.66,0.0033198902181702343,"aussietronica,french indietronica",0.257,0.07194880541132463,0.75,0.168,0.0405,0.64,0.8658992968927194,0.48551574145293486,0.4545454545454546,0.664,0.826,0.105,Lightenup (Breakbot Remix)
53,1,0gPVEAjbO8oQyCEVE6oudx,3WrFJ7ztbogyGnTHbHJFl2,The Beatles,0.88,0.27203508984689484,"british invasion,merseybeat,psychedelic rock,rock",0.141,0.07073093431572522,0.75,0.000218,0.0913,0.884,0.8522529674151356,0.7227276344057502,0.36363636363636365,0.248,0.22,0.828,Helter Skelter - 2018 Mix
54,1,3tEtIXkQ5vvHKYesCBm9Bt,2rChxbkkh2U5ZrPuShKmTZ,My Nu Leng,0.49,0.0007297092511806085,"bass house,deep groove house,house,uk garage",0.0374,0.06007198612412316,0.75,0.0468,0.0373,0.838,0.8858584713086867,0.5436490464949739,0.8181818181818182,0.0772,0.31,0.158,Turn Around
55,1,1XLYW1GpKMHNLqrIw4ITgx,7zrkALJ9ayRjzysp4QYoEg,Maribou State,0.65,0.0027832321665532144,"future garage,indietronica,vapor soul",0.65,0.062439217844359816,0.75,0.0429,0.0422,0.695,0.8083465638466771,0.45366151234649765,0.9090909090909092,0.451,0.77,0.0735,Kingdom (feat. North Downs) - Adesse Versions Remix [Edit]
56,1,40gB8TLrDzmUDX2a5fkjgp,7yxi31szvlbwvKq9dYOmFI,Jon Hopkins,0.64,0.00601815509760513,"ambient,compositional ambient,electronic,fourth world",0.906,0.1380633593747389,0.75,0.00694,0.0368,0.798,0.8167195887200422,0.5065220274248734,1.0,0.0241,0.641,0.112,Singularity - ANNA Remix
57,1,115O7VPPJE9HrVEKe1xebx,44z1nVVXZE8d4njcQmQLWc,Objekt,0.38,0.000463927577493606,"acid house,bass music,chamber psych,detroit techno,dub techno,electronic,float house,fluxwork,future garage,intelligent dance music,mandible,microhouse,minimal techno,outsider house,wonky",0.884,0.15285939311976635,0.75,0.0432,0.107,0.905,0.7735503137521735,0.538434607325677,0.9090909090909092,0.331,0.767,0.117,CLK Recovery
58,1,0ORXqpRbjlmqLUi8OxZrZk,6wD4PrOL4VPp0SDCtpbtba,Sid Vashi,0.14,3.290131431704025e-05,indian indie,0.0149,0.09251308661394518,0.75,0.397,0.0873,0.714,0.7933015801013079,0.4692942206190489,0.18181818181818182,0.654,0.706,0.0673,Staylo
59,1,3u2R3fpfSNwvEWDzSVcXVS,7E3BRXV9ZbCt5lQTCXMTia,Ólafur Arnalds,0.6900000000000001,0.008425021939962911,"bow pop,chamber pop,compositional ambient,focus,icelandic classical,neoclassical",0.889,0.10440633727426359,0.75,0.779,0.0481,0.479,0.7044492326302261,0.5755934541017956,0.36363636363636365,0.0367,0.397,0.0887,undir
60,1,7fRvTEbngyFprSPRvRDyM8,7E3BRXV9ZbCt5lQTCXMTia,Ólafur Arnalds,0.6900000000000001,0.008425021939962911,"bow pop,chamber pop,compositional ambient,focus,icelandic classical,neoclassical",0.928,0.07399687859610349,0.75,0.978,0.0374,0.363,0.6648899977319119,0.40571307323024697,0.09090909090909091,0.741,0.61,0.108,ekki hugsa
61,1,3298yRJKPcCndQdNiTZKIo,7mEIug7XUlQHikrFxjTWes,Neil Diamond,0.7000000000000001,0.016696893261256125,"adult standards,brill building pop,christmas,folk,folk rock,mellow gold,rock,singer-songwriter,soft rock",0.00017,0.05229437668282326,0.75,0.589,0.0284,0.127,0.6850381794813638,0.16617245312044138,1.0,0.527,0.538,0.238,Sweet Caroline
62,1,52wqQ0URhqq4d15tHgKGQd,7eZRt08LoDy0nfIS6OwyMP,Fatima Yamaha,0.48,0.001254273331977761,,0.906,0.11995180873213299,0.75,0.123,0.168,0.521,0.8112194753156422,0.4695541468848633,0.7272727272727273,0.765,0.808,0.336,What's a Girl to Do
63,1,4x4g6v6b54vD1LmjreABrY,7E3BRXV9ZbCt5lQTCXMTia,Ólafur Arnalds,0.6900000000000001,0.008425021939962911,"bow pop,chamber pop,compositional ambient,focus,icelandic classical,neoclassical",0.879,0.062001697722890194,0.75,0.982,0.0436,0.191,0.6107582974219399,0.4694904914728272,0.2727272727272727,0.0885,0.743,0.0909,unfold
64,1,4rv3UTtKes3ICbrUAV3XWy,1SFqXNEGetmMW6VPZseNqy,Kelly Moran,0.36,0.00011617830236407846,"art pop,chamber psych,drone,electra,experimental pop,fluxwork,fourth world,freak folk,mandible,new isolationism,outsider house",0.972,0.07505934789171559,0.5,0.509,0.0374,0.485,0.7121040296363499,0.43299472190541877,0.2727272727272727,0.0935,0.369,0.109,Helix (Edit)
65,1,1SEdAxQxJBIREiBhj0OhvI,3s9dByBqCrJP6KNZBSw2R0,The Invisible,0.31,0.00022571444358889916,,0.808,0.11949757873969699,0.75,0.0236,0.0414,0.562,0.7524192938686021,0.42703233164469667,0.09090909090909091,0.106,0.657,0.074,Wings - Floating Points Remix
66,1,3yWl69NlEkqdGDUtLzDQl4,5I5iKldB6ajelADVOi4UKG,Dubiosity,0.13,9.665653844224561e-06,,0.857,0.10906309981474324,0.75,0.228,0.0736,0.536,0.7281129507824903,0.4961568044983158,0.09090909090909091,0.0748,0.696,0.141,Arcanum
67,1,78jIj6Ph2364zg1ZVIvbIN,3WTWOrIS77vY3hkCFqTyIw,Howling,0.48,0.0008398881821930993,microhouse,0.0558,0.13073273898178958,0.75,0.00628,0.0321,0.549,0.7857034852952294,0.495854441291144,0.5454545454545454,0.125,0.615,0.111,Howling - Âme Remix
68,1,58IFNg4ttwvViDTuO11MDT,2WBJQGf1bT1kxuoqziH5g4,Purple Disco Machine,0.65,0.0014441105826029992,"deep house,disco house,house",0.916,0.10810172523847772,0.75,0.000658,0.0713,0.525,0.8238262644590609,0.4694109222077819,0.09090909090909091,0.571,0.842,0.0264,Street Life
69,1,04JOneSXzqAz9V64gpYwUG,4YDUa4vMajWyirBG0PiGwX,Uniile,0.17,2.2854748006048222e-06,,0.789,0.10307790253243666,0.75,0.00781,0.0488,0.729,0.8218983896575186,0.4959499244091983,0.7272727272727273,0.486,0.827,0.0893,This Must Be Illegal
70,1,3Iz0b4Ud9KRawjhBiKMP5A,0DA55Vzg7t4Vl2tKXspXjX,Midas 104,0.33,0.00010144175130601196,deep melodic euro house,0.873,0.09264787957307395,0.75,0.0837,0.0905,0.481,0.7319497996522264,0.45354481075776465,0.7272727272727273,0.232,0.76,0.0955,Horus
71,1,1qyn05p64r1CRkq43bDN46,4HwlolvniI44ETSg5tajeZ,Djrum,0.4,0.00031820475192587556,"bass music,electronic,float house,fluxwork,future garage,microhouse,outsider house,substep,wonky",0.837,0.14784531783845564,0.75,0.499,0.0411,0.744,0.6856052014818175,0.5490226241943613,1.0,0.0374,0.52,0.566,Watermark
72,1,4bNyYgiyTtdcCMirzwFVIf,4lu50np3LdTkRL09T7x8UP,Agoria,0.54,0.0009711363340236658,"deep melodic euro house,microhouse,minimal tech house,minimal techno,tech house",0.499,0.13540621139323564,0.75,0.000174,0.0397,0.619,0.8272472971951311,0.4906824390632045,0.18181818181818182,0.303,0.722,0.183,Scala - Original
73,1,6wusaykbDmNIz8kxoGdXjC,4YC98qb8lOWTSNn6pzuQjl,Downtown Party Network,0.29,4.8090198929393136e-05,"balearic,lithuanian electronic",0.351,0.10703897744501618,0.75,0.249,0.0498,0.787,0.8050956377107431,0.46940561759011223,0.4545454545454546,0.382,0.794,0.0938,Space me Out - Mario Basanov Remix
74,1,6HsWWGN1Nfe1euQ8L9EmMq,2KYGpc3Hn1KG7uw7CxQB2y,MATRiXXMAN,0.32,0.00016955366176987026,minimal dub,0.939,0.10509868292797045,0.75,0.866,0.0615,0.439,0.6673659938005594,0.50658037821924,0.09090909090909091,0.208,0.698,0.106,Rites
75,1,5ySBb2ctQ3wlSHVgphxdYh,5mIowAJMp7RKNheelruV5z,&ME,0.54,0.0004201702578736928,"afro house,deep disco house,deep melodic euro house,minimal tech house,tech house",0.708,0.12966748470768308,0.75,0.00372,0.0809,0.705,0.8338814546004384,0.46944805453146965,0.6363636363636364,0.472,0.758,0.0691,The Rapture
76,1,7A2yhrdnFspRjpX8RC8UW1,7fh7bwX9qV60tLxxsp9bTe,The Durutti Column,0.48,0.0007626105654976486,"art pop,art rock,chamber psych,dance rock,dream pop,experimental,experimental rock,fourth world,freak folk,new wave,no wave,post-punk,slow core,uk post-punk",0.765,0.0669695423611939,0.75,0.685,0.0374,0.391,0.8159446586527557,0.4825557647932526,0.9090909090909092,0.0769,0.47,0.479,Otis
77,1,4wSMi5urWxpBPbnWqfI1Ht,6BuDxEE5rfuYeyhxQsl53K,Andy Stott,0.46,0.0010043709467491275,"acid house,ambient,art pop,bass music,chillwave,detroit techno,dub techno,electronic,escape room,experimental pop,float house,fluxwork,fourth world,indietronica,intelligent dance music,mandible,microhouse,minimal techno,outsider house,trip hop,vaporwave,wonky",0.894,0.10398747650870642,0.75,0.0286,0.0526,0.692,0.7972329326377863,0.5595947272100364,0.6363636363636364,0.164,0.657,0.11,Faith in Strangers
78,1,00n6GK1jxXawn5LqyUR5fY,1jucBaHU995Lf7ViACscFu,Real Lies,0.37,0.0001867899508910983,,9.61e-05,0.08280298059538385,0.75,0.0109,0.0582,0.774,0.8543698495501625,0.4909423653290189,0.09090909090909091,0.353,0.47,0.158,North Circular
79,1,6n8Y8XOb39x1qHV3fNEqkR,4AQrqVz6BYwy29iMxcGtx7,Roosevelt,0.6,0.002173629377550224,"alternative dance,athens indie,indie emo,indie psych-rock,indietronica,nu disco,shiver pop,vapor soul",0.892,0.09090504003128089,0.75,0.0523,0.0403,0.595,0.7551788009374762,0.4906824390632045,0.5454545454545454,0.581,0.704,0.0665,Sea - Young Marco Remix
80,1,2tYctbOGPK2OZ2g2wKipgj,37YzpfBeFju8QRZ3g0Ha1Q,DJ Seinfeld,0.49,0.0004334069660938624,"bass music,deep house,float house,future garage,lo-fi house,outsider house",0.749,0.09808694257262947,0.75,0.0447,0.0428,0.838,0.8452785968095562,0.501265151314219,0.7272727272727273,0.453,0.721,0.0445,U
81,1,1kDqntrhTIOeFyuQAJfTs0,4f2K0RSYyxP4TUyZu1azYB,Popof,0.41000000000000003,0.0011020035733874647,"deep minimal techno,minimal techno,tech house",0.923,0.11506862744005893,0.75,0.689,0.0475,0.874,0.8475655855447191,0.506612205925258,0.5454545454545454,0.0611,0.602,0.103,Serenity
